Gene	S1	S2	S3
CYB5B	-2.866289e-01	-1.302019e-01	-2.609488e+00
GTF2H4	-3.086213e-02	-1.322584e-01	-2.854399e+00
COMMD7	2.350471e-01	3.346769e-01	-3.585361e+00
PGD	-1.444334e+00	-1.147213e+00	-4.209981e-01
LDLRAD2	-1.758857e+00	-1.100938e+00	-1.507953e-01
DDX21	8.661301e-02	-3.001613e+00	-8.954913e-02
NDUFC1	-1.222739e+00	-1.106819e+00	-6.706229e-01
SUPT4H1	-1.554091e+00	-8.541119e-01	-5.838358e-01
CEL	-1.018537e+00	-1.286107e+00	-6.742250e-01
XPR1	-1.131413e+00	-8.748383e-01	-9.690893e-01
ATP5L2	-1.430544e+00	-1.102171e+00	-4.396049e-01
RPTOR	-1.181772e+00	-9.293681e-01	-8.591380e-01
MYEOV2	-9.054790e-01	-1.090446e+00	-9.733897e-01
ZBBX	3.171144e+00	-9.327140e-02	-6.045370e+00
GALNT16	-6.839204e-02	4.255381e-02	-2.935854e+00
MTCH1	-8.127611e-01	-1.077264e+00	-1.066880e+00
OTOR	-6.229077e-01	-1.011013e+00	-1.317362e+00
POLDIP3	-3.194894e-01	-3.121525e-02	-2.596528e+00
EP400	-1.137451e+00	-1.786429e+00	-2.107967e-02
ANKMY1	-1.285551e+00	-3.654181e-01	-1.293673e+00
IMP4	-2.062339e+00	1.067028e+00	-1.943667e+00
ELP3	-1.007448e+00	-1.056793e+00	-8.744776e-01
CTNNBL1	-8.341809e-01	-1.059218e+00	-1.040249e+00
PIGG	-1.130364e+00	-8.220547e-01	-9.770592e-01
RTEL1	-5.599758e-01	-1.112309e+00	-1.249251e+00
UBA2	-1.289524e+00	-8.088680e-01	-8.109833e-01
SNX18	8.129303e-02	-4.313327e-01	-2.555341e+00
ZHX3	-1.139097e+00	-5.953448e-01	-1.162249e+00
FBXO4	-1.034455e+00	-1.175070e+00	-6.856588e-01
PAK7	-7.086493e-01	-1.344787e+00	-8.295191e-01
PIGZ	-1.146451e+00	-9.730809e-01	-7.598258e-01
TLE6	-1.379477e+00	-6.907965e-01	-8.088974e-01
STK19	-1.044221e+00	-9.678435e-01	-8.622161e-01
IMPG1	-7.704074e-01	-1.767864e+00	-3.359061e-01
INPP5F	-6.060471e-01	-9.484907e-01	-1.319586e+00
DNAJC9	-1.801305e-01	-2.240522e+00	-4.520387e-01
SKIV2L2	-2.246408e+00	5.155591e-01	-1.141631e+00
ZNF695	-6.718740e-01	-2.670939e+00	4.727463e-01
LGI2	-1.724923e-03	4.082974e-01	-3.270441e+00
EHD1	-1.479194e-01	1.506390e-01	-2.861278e+00
GPR97	-6.177145e-01	-1.210542e+00	-1.022177e+00
CST1	-4.944151e-01	-1.461064e+00	-8.858289e-01
TGFBR2	-9.877459e-01	-7.409156e-01	-1.112331e+00
ANKHD1-EIF4EBP3	-8.065082e-01	-9.931805e-01	-1.039152e+00
NUB1	-9.934585e-01	-7.891465e-01	-1.052630e+00
SLC1A7	-9.597869e-01	-1.174912e+00	-7.005013e-01
ARF1	-5.936301e-01	-1.289190e+00	-9.482843e-01
WNT16	3.429369e-01	-1.184017e+00	-1.980572e+00
LLGL1	-1.149737e+00	-9.866878e-01	-6.846101e-01
ARHGAP11B	-1.264834e+00	-6.111467e-01	-9.376006e-01
NDUFAF5	-1.599994e+00	-2.362280e+00	1.154366e+00
TRPC3	-1.892377e+00	-6.197507e-01	-2.790768e-01
ACBD7	-1.397395e+00	-1.257169e+00	-1.366243e-01
SMIM8	2.312493e-01	-2.273378e+00	-7.463190e-01
TSGA10	-5.675322e-01	-2.190376e+00	-2.995883e-02
C17orf59	-1.031734e+00	-5.060258e-01	-1.248803e+00
PTER	-5.692490e-01	-1.264967e+00	-9.495643e-01
TMEM67	9.231290e-02	4.102635e-01	-3.273754e+00
DLL4	-9.499840e-01	-5.766082e-01	-1.242708e+00
TMEM50B	-1.318573e+00	-1.246401e+00	-1.914741e-01
SNAPIN	-8.065439e-01	-7.842555e-01	-1.164784e+00
NIT1	-9.142770e-01	-1.072461e+00	-7.639855e-01
SNAP29	-1.025776e+00	-1.182833e+00	-5.365193e-01
NLRC3	-1.944954e+00	-3.730630e-01	-4.266777e-01
NUP85	-4.225924e-01	-1.141570e+00	-1.173060e+00
LHFPL2	-8.493763e-01	-9.280362e-01	-9.596804e-01
ZBTB44	-7.379223e-01	-1.252107e+00	-7.459439e-01
FAM83H	-6.824338e-01	-1.058561e+00	-9.948659e-01
HEBP1	-1.317189e+00	-7.430887e-01	-6.728228e-01
C7orf33	-1.102986e+00	-9.417014e-01	-6.831488e-01
VAT1L	-4.374533e-01	-5.832911e-01	-1.706004e+00
C11orf35	-8.945479e-01	-7.612140e-01	-1.069125e+00
YIPF4	-6.930399e-01	-1.230625e+00	-7.981780e-01
FGD1	-1.487274e+00	-1.013796e+00	-2.198701e-01
FAM213A	-1.006964e+00	-8.527784e-01	-8.611835e-01
WNT9A	-4.269298e-02	1.604375e-01	-2.829168e+00
MGARP	-2.994186e-02	3.245059e-01	-3.002054e+00
HIC2	-8.182709e-01	-1.066880e+00	-8.207003e-01
PCDHB8	-1.830254e+00	-5.580518e-01	-3.023041e-01
MTA1	-9.659117e-01	-5.261894e-01	-1.194284e+00
RNF125	-3.917336e-01	9.274566e-02	-2.386160e+00
SNX15	-1.859281e-01	-1.541899e+00	-9.511698e-01
RBBP6	-6.001615e-01	-1.907627e+00	-1.675440e-01
NTN1	-9.875864e-01	-7.603318e-01	-9.218586e-01
TMEM167A	-1.062317e+00	-7.972258e-01	-8.096942e-01
GDNF	-5.742528e-01	-9.767269e-01	-1.112960e+00
SLC25A28	-1.265104e+00	-4.139273e-01	-9.783699e-01
ETF1	-1.597282e+00	-4.364478e-02	-1.015236e+00
NDUFS6	-1.152262e+00	-5.292744e-01	-9.733148e-01
KIF26A	-1.160618e+00	-7.696981e-01	-7.242046e-01
FBXO39	1.494904e-01	-4.812475e-02	-2.752997e+00
IRX6	-3.475574e-03	3.083214e-02	-2.678153e+00
PTBP1	-2.456382e-02	-1.302054e+00	-1.320863e+00
CDH1	-6.578992e-01	-1.001505e+00	-9.876182e-01
B4GALNT3	-1.286990e+00	-7.329960e-01	-6.170847e-01
KLHL17	-6.037930e-01	-8.232333e-01	-1.202152e+00
CARNS1	-5.616867e-01	-9.561822e-01	-1.110190e+00
PXDN	-1.082104e-02	-1.487506e-01	-2.454248e+00
RIPK4	-6.644995e-01	-8.512437e-01	-1.097577e+00
RRP12	-1.944135e+00	2.623140e-01	-9.274807e-01
MRPS14	-1.417865e+00	-1.152187e+00	-3.913341e-02
C19orf35	-2.668973e+00	1.573283e-01	-9.191903e-02
TNNT1	-9.140556e-01	-8.304455e-01	-8.589367e-01
USP39	-1.399107e+00	-5.618081e-01	-6.369755e-01
CD244	-3.265954e-01	-1.812474e-01	-2.083721e+00
DTX1	-7.048992e-01	-1.023032e+00	-8.615555e-01
MRPL2	-5.309169e-01	-3.139632e+00	1.082328e+00
ETS1	-8.493170e-01	-8.449450e-01	-8.898039e-01
SNX33	-4.721314e-01	-8.858064e-01	-1.225154e+00
RBM15	2.635563e-01	1.861769e-01	-3.023239e+00
MUTYH	-1.210749e+00	-8.002164e-01	-5.603798e-01
MMD	2.446576e-02	-1.551124e+00	-1.026111e+00
TBCC	-4.648857e-01	-1.269367e+00	-8.167581e-01
YBX3	-4.805446e-01	-3.659145e-01	-1.701285e+00
SHMT1	-9.593504e-01	-1.039488e+00	-5.461190e-01
PIM1	-8.329376e-01	-8.549704e-01	-8.549243e-01
CTNNB1	-6.076762e-01	-9.060235e-01	-1.025966e+00
TIAL1	2.885292e-02	-2.389624e+00	-1.696442e-01
ALKBH5	-8.070268e-01	-1.326101e+00	-3.929448e-01
MED20	-1.653609e+00	-3.505194e-02	-8.349791e-01
CASKIN1	-6.926660e-01	-1.024148e+00	-8.038735e-01
MGEA5	-8.481242e-01	-8.598345e-01	-8.104462e-01
MED11	-1.209200e+00	-1.244491e+00	-6.430678e-02
TMEM123	-7.404638e-01	-8.381979e-01	-9.372375e-01
CHERP	9.207251e-01	-2.215926e+00	-1.218587e+00
NAT8L	-1.143805e+00	-7.066526e-01	-6.571875e-01
VHL	-1.019576e+00	-4.907947e-01	-9.964203e-01
TDRD12	-1.429366e-02	-2.472916e-01	-2.244113e+00
RRBP1	-1.068428e+00	-6.513552e-01	-7.849537e-01
RNF146	-8.868582e-01	-1.234064e+00	-3.765003e-01
CACNG5	-8.548634e-01	-6.167319e-01	-1.016053e+00
TRIM69	-8.962109e-01	-7.157664e-01	-8.704333e-01
C6orf89	-1.096130e+00	-4.551224e-01	-9.307963e-01
HMG20A	-5.130112e-01	-1.219582e+00	-7.482798e-01
USP11	-8.213156e-01	-6.394263e-01	-1.018904e+00
GTSE1	-8.362067e-01	-7.377606e-01	-9.028064e-01
SMIM1	-9.833318e-01	-7.378742e-01	-7.550514e-01
FLCN	-1.076937e+00	-7.072474e-01	-6.890111e-01
ALDOA	-1.126320e+00	-4.383063e-01	-8.992470e-01
FAM35A	-8.106631e-01	-6.454183e-01	-9.971185e-01
TXNL4A	-2.132316e-02	-1.163644e+00	-1.267253e+00
ACSL4	-9.334535e-01	-2.408794e-01	-1.274373e+00
ACTRT2	-7.453501e-01	-9.875738e-01	-7.156049e-01
HDHD2	-7.904939e-01	-7.983406e-01	-8.589411e-01
USP1	-6.953088e-01	-1.813407e+00	6.614178e-02
TCTE3	1.760383e-01	6.335085e-01	-3.250508e+00
SLC25A20	2.352849e-01	-2.764199e+00	8.954568e-02
NT5DC2	-9.390543e-01	-8.277999e-01	-6.723127e-01
KIAA0196	-5.960032e-01	-1.140011e+00	-7.006648e-01
IGSF23	-9.172551e-01	-7.440533e-01	-7.750690e-01
ANAPC13	-1.495770e+00	-6.945373e-01	-2.446554e-01
SDSL	-7.834405e-01	-7.721740e-01	-8.767292e-01
WWC1	-9.683609e-01	-7.858665e-01	-6.775623e-01
CTSB	-8.046107e-01	-1.101592e+00	-5.245842e-01
CRIPT	-8.068100e-01	-8.700664e-01	-7.534345e-01
CHRNB2	-1.424774e+00	-7.277004e-01	-2.750842e-01
DDX43	-7.793898e-01	-8.142312e-01	-8.313554e-01
DPH2	-4.768580e-01	-1.114489e+00	-8.320463e-01
BTBD1	-3.043158e-01	-1.745568e+00	-3.724858e-01
UBE2W	-1.085520e+00	-1.152677e+00	-1.831450e-01
KXD1	-8.330394e-02	-1.712935e+00	-6.249734e-01
ZNF524	-1.752957e-01	-1.215310e+00	-1.029423e+00
CEACAM16	-7.632680e-01	-8.473741e-01	-8.082344e-01
PRDX6	-5.888446e-01	-1.529892e+00	-2.949621e-01
GCC1	2.090169e-01	2.518499e-01	-2.869308e+00
RRP36	-2.592674e-01	-2.363101e+00	2.171461e-01
PTCD3	2.392823e-01	-1.310051e+00	-1.329185e+00
C20orf195	-1.405752e+00	-2.488521e-02	-9.648285e-01
KNTC1	-6.945682e-01	-1.605466e+00	-9.449532e-02
AXL	-7.433748e-01	-1.328374e+00	-3.209378e-01
FADS1	-9.039035e-01	-5.724544e-01	-9.119161e-01
MED18	-1.147172e+00	-3.209427e-04	-1.230582e+00
ACAP1	-8.161099e-01	-1.710305e+00	1.501539e-01
GTPBP8	-1.832022e+00	-3.601270e-01	-1.813149e-01
LUC7L3	-1.399531e-01	-3.507378e-01	-1.882615e+00
PARS2	-6.502967e-01	-7.096990e-01	-1.009864e+00
TK1	-5.624141e-01	-5.071155e-01	-1.298547e+00
TMEM217	-8.547740e-01	-7.754011e-01	-7.363952e-01
NDUFB7	-1.360010e+00	-1.240711e+00	2.366175e-01
KIF19	2.202908e-01	1.282749e-01	-2.703442e+00
FBXL14	-9.780701e-01	-7.587073e-01	-6.072277e-01
IFT43	-1.245826e+00	-8.173337e-01	-2.806541e-01
NDUFA9	-1.719467e+00	1.004972e+00	-1.618116e+00
ATRX	9.647298e-01	9.473081e-01	-4.242341e+00
CCNT2	-9.231608e-01	-6.511303e-01	-7.524010e-01
PLCB2	-7.724278e-01	-8.262217e-01	-7.276507e-01
MRPS18A	-1.835907e-01	-1.877088e+00	-2.639876e-01
FBXW12	-8.428061e-01	-1.344423e+00	-1.350520e-01
ALG6	-1.205841e+00	-6.701651e-01	-4.451362e-01
KDM1A	-1.029447e+00	-1.373939e-01	-1.154225e+00
S100A16	8.918020e-01	-2.295334e+00	-9.162097e-01
RNFT2	-4.216215e-01	-1.985326e-01	-1.698550e+00
FUNDC1	-8.619293e-01	-7.746238e-01	-6.749168e-01
ENTPD7	-4.675358e-01	-1.219972e+00	-6.232962e-01
FXN	-1.115933e+00	-3.833255e-01	-8.093579e-01
THTPA	-1.510617e+00	5.117930e-01	-1.308758e+00
GDF5	-8.311610e-02	-1.258096e+00	-9.593232e-01
CALCR	-6.531747e-02	1.981971e-01	-2.431392e+00
TFG	-7.857479e-01	-9.484268e-01	-5.630573e-01
SHOC2	-8.198634e-01	-7.688350e-01	-7.070584e-01
NKX2-8	-9.165977e-01	-6.432620e-01	-7.320449e-01
DHPS	-9.193584e-01	-8.807750e-01	-4.882088e-01
GFM2	9.263837e-01	-5.098707e-01	-2.697720e+00
TONSL	1.007814e-04	-1.103557e+00	-1.168426e+00
ERP27	-2.454456e-01	-1.312997e+00	-7.112439e-01
TOE1	-1.068780e+00	-4.097552e-01	-7.903320e-01
DUSP28	-9.367316e-01	-7.106970e-01	-6.176608e-01
A4GALT	-1.493234e+00	-3.521908e-01	-4.188161e-01
CDKN1C	-9.328924e-01	-4.797561e-01	-8.505676e-01
ZBTB8OS	-7.829618e-01	-5.584247e-01	-9.194064e-01
GAPVD1	-8.922195e-01	-8.976288e-01	-4.678315e-01
PLLP	-3.069320e-01	-6.953057e-01	-1.250865e+00
ACTR1B	-5.906122e-01	-9.794987e-01	-6.809290e-01
STAB1	2.466324e-01	-1.190985e+00	-1.301472e+00
ATP1B2	-1.018715e+00	-7.484203e-01	-4.770602e-01
ARV1	-1.990822e+00	3.637892e-01	-6.163212e-01
GJA4	-8.247837e-01	-7.773536e-01	-6.384166e-01
DPY19L4	-9.767767e-01	-5.581035e-01	-7.038620e-01
DYNC1LI1	-9.786515e-01	-6.229279e-01	-6.362699e-01
MYF6	-4.844108e-01	-8.447453e-01	-9.074283e-01
EIF4E1B	-3.637331e-01	-1.086963e+00	-7.841046e-01
FNBP1L	-6.875936e-01	-1.005247e+00	-5.401103e-01
ZNF501	6.885228e-02	-7.875723e-02	-2.217520e+00
FAM53C	7.624044e-01	4.257637e-01	-3.412420e+00
SYN3	-8.635995e-01	-6.580682e-01	-7.016730e-01
ARL6IP4	-8.687526e-01	-9.528917e-01	-4.009399e-01
USP3	-6.341513e-01	-9.083762e-01	-6.781778e-01
KPNB1	-1.052315e+00	-1.106931e+00	-6.124143e-02
PDCL3	-7.035441e-01	-6.114378e-01	-9.022469e-01
GALK1	-5.373072e-01	-1.092613e+00	-5.829634e-01
ALPI	-8.269874e-01	-4.015990e-01	-9.800404e-01
NECAB3	-8.779096e-01	-4.443438e-01	-8.827191e-01
LSP1	-3.764356e-01	-6.750758e-01	-1.150929e+00
CHD5	-4.816296e-01	-9.940087e-01	-7.167073e-01
TLX1	-1.109016e+00	-6.905193e-01	-3.924687e-01
CCL18	-5.726333e-01	-1.019661e+00	-5.964017e-01
CIC	-8.637177e-01	-8.391138e-01	-4.824587e-01
OTUD1	-1.008748e+00	-7.426588e-01	-4.322703e-01
COX6A1	-5.639512e-01	-9.812576e-01	-6.333028e-01
FAM21C	-8.706263e-01	-5.628274e-01	-7.430757e-01
POU2F2	-1.680778e+00	-3.008998e-01	-1.943227e-01
DUSP10	-6.682660e-01	-8.237467e-01	-6.826481e-01
CBX2	-8.087679e-01	-7.270782e-01	-6.366404e-01
G0S2	-5.995029e-01	-7.755802e-01	-7.969576e-01
CCDC14	-3.447752e-01	-8.614347e-01	-9.654326e-01
PEX16	-8.944265e-01	-9.641220e-01	-3.121406e-01
NCMAP	-4.748664e-01	-1.039584e+00	-6.560782e-01
TSACC	1.840662e-01	-9.689886e-01	-1.385512e+00
CDC25B	-8.106082e-01	-7.109995e-01	-6.451444e-01
TMCO3	-1.143417e+00	-3.575048e-01	-6.657019e-01
YARS	-9.000480e-01	-4.079575e-01	-8.575495e-01
ZNF473	1.420508e-01	3.073294e-01	-2.613917e+00
UROS	-6.309628e-01	-8.700823e-01	-6.591714e-01
SBK2	-8.436454e-01	-5.423016e-01	-7.720179e-01
POLB	-6.965903e-01	-8.112798e-01	-6.460786e-01
PLBD2	-5.774048e-01	-7.233145e-01	-8.451823e-01
MPPED1	-3.375269e-01	-1.073903e+00	-7.343042e-01
GPN2	3.344196e-01	-1.210162e+00	-1.268884e+00
ANKRD52	8.975427e-01	-2.413609e+00	-6.280603e-01
METAP2	-6.024695e-01	-7.992359e-01	-7.421313e-01
DPP10	3.221017e-01	1.353539e-01	-2.598674e+00
ROCK2	-3.709628e-01	-6.671493e-01	-1.101967e+00
GSPT2	-3.636615e-01	-1.652922e+00	-1.133449e-01
EYA3	-1.026287e+00	-9.322641e-01	-1.712915e-01
ASGR1	-9.271554e-01	-6.416409e-01	-5.582347e-01
LIN28A	-6.261163e-01	-1.101124e+00	-3.976101e-01
NOP14	-4.450278e-02	-1.155540e+00	-9.247029e-01
ATP5J	-2.141560e+00	-1.383103e-01	1.586521e-01
INO80C	-3.474264e-01	-4.020962e-02	-1.731915e+00
ANKRD37	1.420476e-02	4.504552e-02	-2.176944e+00
ATAD3B	4.666136e-02	-1.808280e-01	-1.976966e+00
SPTAN1	-6.177790e-01	-4.882047e-01	-1.004702e+00
TYK2	-8.339659e-01	-6.661778e-01	-6.099980e-01
PHOSPHO2-KLHL23	-7.760051e-01	-5.100514e-01	-8.216327e-01
ZNF740	-7.632148e-01	-3.619114e-01	-9.787196e-01
AAR2	-7.984465e-01	-9.085683e-01	-3.953996e-01
TIGD4	-6.515750e-01	-1.201762e+00	-2.439603e-01
RALY	-8.776132e-01	-8.897194e-01	-3.275912e-01
GCKR	-3.159355e-01	-8.085295e-01	-9.674193e-01
NAAA	-4.374635e-01	-7.866082e-01	-8.640458e-01
MTIF2	-6.486749e-01	-1.085644e+00	-3.529491e-01
VPS18	-1.092150e+00	-2.191955e+00	1.196991e+00
ERP44	-6.216073e-01	-7.276955e-01	-7.360975e-01
TRPM8	-7.822769e-01	-1.105724e+00	-1.969737e-01
JAG1	-4.360496e-01	-1.169555e+00	-4.790120e-01
CACNA2D2	-3.817364e-01	-7.062638e-01	-9.896310e-01
RPUSD4	-4.847113e-01	-8.702990e-01	-7.224874e-01
PALB2	-1.671889e+00	-1.724788e-02	-3.882302e-01
UNC5B	-1.378924e+00	-2.391094e-02	-6.739255e-01
INPP4A	-2.639331e-01	-1.089979e+00	-7.208581e-01
CEP192	-9.259899e-01	-1.106713e+00	-3.973764e-02
CAPZA2	-7.936392e-01	-5.899157e-01	-6.810333e-01
TMEM30A	-4.755083e-01	-5.702727e-01	-1.017493e+00
ZNF652	-6.386394e-01	-5.651726e-01	-8.581264e-01
TBC1D19	-5.330146e-01	-5.977585e-01	-9.303497e-01
ELFN2	-5.959974e-01	-1.079791e+00	-3.823690e-01
VAPB	-6.639201e-01	-9.731112e-01	-4.178983e-01
SLC35B2	7.384083e-02	-1.383842e+00	-7.441842e-01
MTERFD2	-3.671849e-01	-1.067204e+00	-6.125469e-01
CPNE5	-7.313615e-01	-8.444412e-01	-4.700410e-01
PRKCA	-8.386928e-01	-5.751358e-01	-6.244210e-01
USP14	-6.911971e-01	-7.278501e-01	-6.183347e-01
NAA35	5.439921e-01	4.087142e-01	-2.989399e+00
MAPKAP1	-8.466496e-01	-7.226029e-01	-4.583104e-01
UBN2	-9.389060e-01	-5.350552e-01	-5.496477e-01
LCE3C	-3.868862e-01	-1.143649e+00	-4.895114e-01
CRTC2	-1.075240e+00	-7.973704e-01	-1.459462e-01
TNPO3	1.047962e+00	-1.888152e+00	-1.177519e+00
C12orf43	1.685716e-02	-2.052495e-01	-1.828233e+00
ZNF367	-2.536014e-01	-1.036026e+00	-7.265621e-01
TMEM120A	-8.309479e-01	-7.192862e-01	-4.655604e-01
ZNF396	-6.237228e-01	-7.619300e-01	-6.294611e-01
GTF2E1	-1.266660e+00	-4.956258e-01	-2.492967e-01
RAB14	-6.735491e-01	-4.276205e-01	-9.073847e-01
LRP1B	-7.743333e-01	-3.704341e-01	-8.637864e-01
ALKBH4	-8.166137e-01	-4.130283e-01	-7.787682e-01
OR4L1	2.147265e-01	5.441086e-01	-2.762598e+00
PIP5K1A	4.206057e-02	-1.188886e+00	-8.524863e-01
TPCN2	3.960658e-01	3.106736e-01	-2.705871e+00
TAF13	-5.267342e-01	-6.628913e-01	-8.090450e-01
LMO4	-4.573206e-01	-9.978731e-01	-5.418015e-01
TENM1	-9.211374e-01	-4.019580e-01	-6.685636e-01
KIAA0232	-5.333241e-01	-7.371951e-01	-7.176018e-01
STX16	-6.042598e-01	-9.878138e-01	-3.923606e-01
HDAC7	6.755588e-01	-1.508434e+00	-1.137532e+00
ZNF513	-8.013494e-01	-1.127987e-01	-1.050254e+00
TRIM60	-1.120965e+00	-3.921071e-01	-4.507992e-01
SLC35G2	-6.578447e-01	-5.713082e-01	-7.323859e-01
FEN1	-5.777030e-01	-8.171156e-01	-5.657780e-01
ACTG1	1.123318e+00	-2.007640e+00	-1.074174e+00
IGLON5	-5.752094e-01	-4.469662e-01	-9.346043e-01
TRAPPC2L	-9.289131e-01	-3.037727e-01	-7.232844e-01
C19orf70	-9.538358e-01	-4.403637e-01	-5.604771e-01
ST3GAL5	-2.826247e-01	-9.934009e-01	-6.765787e-01
OR5B3	-8.401030e-02	-3.090850e-01	-1.558273e+00
LIN9	-8.353820e-01	-2.286373e-02	-1.090753e+00
ATF7IP	-1.037897e+00	-5.708921e-01	-3.382574e-01
RNF41	-6.165220e-01	-6.134809e-01	-7.169618e-01
PHF2	-5.652513e-01	-6.961689e-01	-6.837102e-01
FAM162B	-1.171566e+00	8.213541e-01	-1.593457e+00
OLIG3	2.454373e-01	3.770356e-01	-2.565049e+00
GPR55	-9.924889e-01	-1.826742e+00	8.773078e-01
PCK1	-5.601476e-01	-8.442453e-01	-5.365676e-01
TMEM105	-8.608322e-01	-7.521467e-01	-3.267010e-01
SH3BP5	-5.797476e-01	-5.328133e-01	-8.210966e-01
FZR1	-5.802413e-01	-7.370457e-01	-6.141007e-01
ZFP69	-3.541658e-02	-1.518361e-01	-1.741686e+00
SH2B2	-4.851739e-01	-8.483974e-01	-5.917762e-01
IRAK3	-7.286948e-01	-5.669009e-01	-6.292271e-01
MFHAS1	-5.549301e-01	-4.058561e-01	-9.633326e-01
TCTE1	-1.366674e+00	-8.188900e-02	-4.751728e-01
DNMT1	-5.393425e-01	-7.355616e-01	-6.480624e-01
KRTAP22-2	-3.355103e-01	-1.765470e+00	1.792350e-01
NCOA4	-5.307783e-01	-5.794804e-01	-8.109643e-01
SLITRK2	-9.849448e-01	-2.533419e-01	-6.819247e-01
CHST1	2.012510e+00	-3.530220e-02	-3.895656e+00
TAOK3	-4.255393e-01	-7.860252e-01	-7.056854e-01
METTL17	-5.571115e-01	-5.272252e-01	-8.310466e-01
EFCAB2	-4.497894e-01	-8.802556e-01	-5.853040e-01
CDKN2A	-7.142864e-01	-6.533158e-01	-5.463443e-01
SEC22C	-4.881314e-01	-4.855884e-01	-9.373227e-01
NFKBIZ	-5.410325e-01	-6.633518e-01	-7.045105e-01
NFU1	-5.669821e-01	-6.590139e-01	-6.810577e-01
YWHAE	-2.858911e-01	-3.522282e-01	-1.268651e+00
LOC100507462	-6.473342e-01	-3.888709e-01	-8.697076e-01
OR8G5	1.615344e-01	-1.370269e+00	-6.957465e-01
ONECUT2	-6.055183e-01	-8.174228e-01	-4.783259e-01
CALCB	2.989961e+00	-1.000594e-01	-4.787821e+00
ABCF3	-6.226661e-01	-1.068071e+00	-2.071572e-01
EIF2B1	-7.248055e-01	-1.046611e+00	-1.251676e-01
ALOX15	-9.115168e-01	-3.736749e-01	-6.111190e-01
GDPGP1	-3.463407e-01	-9.714566e-01	-5.781718e-01
FBXL13	-5.721479e-01	-1.145554e+00	-1.712519e-01
CITED4	-6.162207e-01	-1.113030e+00	-1.593403e-01
SLC25A44	-6.612751e-01	-8.797273e-01	-3.431693e-01
IGSF6	8.387015e-02	-1.043266e+00	-9.234516e-01
SUCLG1	-3.532782e-01	-6.956901e-01	-8.326003e-01
FUBP1	-6.069932e-01	-3.770196e-01	-8.949063e-01
NSUN3	-3.974107e-01	-8.288045e-01	-6.513902e-01
UBE2C	-8.192184e-01	-8.074490e-01	-2.492405e-01
PHC3	-4.120651e-01	-1.179471e+00	-2.829977e-01
SLC4A1AP	-4.596188e-01	-6.428383e-01	-7.710861e-01
MOG	-8.646109e-01	-4.718272e-01	-5.363041e-01
MRPL35	-5.359767e-01	-1.020390e+00	-3.163744e-01
PTGIS	-7.897251e-01	-7.866801e-01	-2.962512e-01
UBQLN4	-3.564495e-01	-2.976316e-04	-1.513292e+00
KCNG1	-6.349205e-01	-8.019819e-01	-4.327585e-01
MUM1	-7.599246e-01	-4.393001e-01	-6.695976e-01
KDELR1	-1.054336e+00	-8.384618e-01	2.786951e-02
NAP1L4	-4.737257e-02	-1.589645e+00	-2.255912e-01
B4GALT5	-5.348616e-01	-7.173453e-01	-6.079617e-01
MRPS12	-2.679132e+00	-1.633909e+00	2.455636e+00
CHD2	-5.348702e-01	-4.987292e-01	-8.207011e-01
SRSF6	-5.739930e-01	-6.903343e-01	-5.866170e-01
OR2T4	-5.890098e-01	-4.107252e-01	-8.481391e-01
NEUROD2	-6.097912e-01	-6.798521e-01	-5.573160e-01
AMDHD1	-6.017385e-01	-7.502694e-01	-4.928492e-01
BRD1	-4.057271e-01	-7.755118e-01	-6.570616e-01
SF3A1	-1.117518e+00	-5.697753e-01	-1.486584e-01
FJX1	-6.494734e-01	-6.233581e-01	-5.620877e-01
TRAF4	-6.806127e-01	-4.790520e-01	-6.746001e-01
GMFB	-6.277464e-01	-5.743260e-01	-6.319697e-01
C10orf11	2.171608e-01	-4.476533e-01	-1.601673e+00
NOL10	6.611009e-01	-1.225697e+00	-1.263674e+00
SEC11A	-2.874838e-01	-8.812369e-01	-6.595072e-01
TRADD	-1.143452e+00	-2.730143e-01	-4.113968e-01
ZYG11B	-5.626428e-01	-1.187344e+00	-7.731263e-02
CTR9	-4.836440e-02	-1.685388e+00	-9.211635e-02
ATXN7L3	-6.413957e-01	-5.687353e-01	-6.128173e-01
SPATA18	-5.246052e-02	8.634891e-04	-1.770631e+00
SYT16	-6.317841e-01	-4.215951e-01	-7.678966e-01
EPN1	-5.560655e-01	-5.841910e-01	-6.804648e-01
EXOSC7	-2.194541e-01	-7.357599e-01	-8.632679e-01
GNG4	-6.904746e-01	-5.458480e-01	-5.808627e-01
ZBTB38	-3.736829e-01	-5.864171e-01	-8.568253e-01
KRR1	-5.480336e-01	-1.066653e+00	-2.016962e-01
COX18	-2.579414e-01	-8.794482e-01	-6.738525e-01
CPLX2	-1.819562e-01	-7.342914e-01	-8.916692e-01
ZNHIT3	-1.131692e-02	9.684322e-02	-1.892560e+00
ZNF259	3.537794e-01	-2.124616e+00	-3.279192e-02
TOP1MT	-3.311006e-02	6.023247e-01	-2.370684e+00
TIMM21	-6.800663e-01	-7.305249e-01	-3.882307e-01
SETDB1	-4.856130e-01	-6.513671e-01	-6.593697e-01
PIK3AP1	-7.361063e-01	-4.452098e-01	-6.147256e-01
TFB1M	-7.615854e-01	-6.491245e-01	-3.853114e-01
TBC1D25	-1.020291e+00	-2.899254e-01	-4.853921e-01
POLI	-3.418156e-01	-8.327321e-01	-6.203275e-01
LAMA4	1.193276e+00	-9.095714e-01	-2.077947e+00
