Gene	S1	S2	S3
CST1	3.886663e-02	3.996216e-03	1.547658e-02
TGFBR2	7.550917e-03	1.709019e-02	1.189796e-02
ANKHD1-EIF4EBP3	1.263931e-02	5.921548e-03	1.292981e-02
NUB1	7.485947e-03	1.318281e-02	1.273493e-02
SLC1A7	7.941561e-03	4.053279e-03	2.493234e-02
ARF1	2.561894e-02	4.000404e-03	1.431549e-02
WNT16	9.399664e-01	4.039363e-03	6.842304e-03
LLGL1	6.185812e-03	6.045268e-03	2.639768e-02
ARHGAP11B	4.877845e-03	3.113675e-02	1.449405e-02
NDUFAF5	3.818844e-03	2.116503e-03	9.938188e-01
TRPC3	2.624313e-03	3.009608e-02	1.238607e-01
ACBD7	4.098198e-03	4.002027e-03	2.719640e-01
SMIM8	8.823649e-01	2.821340e-03	2.127052e-02
TSGA10	2.825431e-02	2.987299e-03	4.725380e-01
C17orf59	7.144642e-03	4.661496e-02	1.034919e-02
PTER	2.806556e-02	4.001393e-03	1.429445e-02
TMEM67	7.199434e-01	9.571440e-01	3.998275e-05
DLL4	8.110591e-03	3.550741e-02	1.040744e-02
TMEM50B	4.439295e-03	4.003336e-03	1.996370e-01
SNAPIN	1.263773e-02	1.353430e-02	1.123023e-02
NIT1	8.881636e-03	4.663424e-03	2.010989e-02
SNAP29	7.189529e-03	4.040977e-03	4.406420e-02
NLRC3	2.247017e-03	8.722779e-02	6.504169e-02
NUP85	5.564072e-02	4.143652e-03	1.113356e-02
LHFPL2	1.090190e-02	7.250650e-03	1.413050e-02
ZBTB44	1.600833e-02	4.002569e-03	2.129674e-02
FAM83H	1.916084e-02	4.837620e-03	1.358460e-02
HEBP1	4.448455e-03	1.689410e-02	2.754035e-02
C7orf33	6.637662e-03	6.950600e-03	2.653685e-02
VAT1L	5.154444e-02	3.463166e-02	8.422848e-03
C11orf35	9.413669e-03	1.532920e-02	1.249886e-02
YIPF4	1.852885e-02	4.006658e-03	1.827252e-02
FGD1	3.997666e-03	5.542857e-03	1.702723e-01
FAM213A	7.348982e-03	9.578947e-03	1.606280e-02
WNT9A	4.481004e-01	8.243194e-01	2.567072e-03
MGARP	4.748801e-01	9.332619e-01	1.861185e-03
HIC2	1.213223e-02	4.730495e-03	1.733233e-02
PCDHB8	2.913350e-03	3.804809e-02	1.102283e-01
MTA1	7.844796e-03	4.296507e-02	1.089706e-02
RNF125	6.536647e-02	7.289068e-01	4.238940e-03
SNX15	2.056305e-01	3.929180e-03	1.426816e-02
RBBP6	2.503036e-02	3.000037e-03	2.285292e-01
NTN1	7.552797e-03	1.540235e-02	1.476875e-02
TMEM167A	6.934540e-03	1.262541e-02	1.776735e-02
GDNF	2.752853e-02	6.238378e-03	1.188947e-02
SLC25A28	4.875232e-03	7.154436e-02	1.383661e-02
ETF1	3.827860e-03	4.514966e-01	1.328024e-02
NDUFS6	6.157893e-03	4.244868e-02	1.391511e-02
KIF26A	6.063529e-03	1.464211e-02	2.292580e-02
FBXO39	8.035721e-01	4.420438e-01	2.998250e-03
IRX6	5.312246e-01	6.114353e-01	3.305329e-03
PTBP1	4.862765e-01	4.000199e-03	9.701170e-03
CDH1	2.069704e-02	5.765774e-03	1.369461e-02
B4GALNT3	4.676821e-03	1.781930e-02	3.351286e-02
KLHL17	2.471390e-02	1.102979e-02	1.081330e-02
CARNS1	2.891476e-02	6.648779e-03	1.192693e-02
PXDN	5.155503e-01	2.618686e-01	3.832545e-03
RIPK4	2.027182e-02	9.645260e-03	1.209955e-02
RRP12	2.253305e-03	9.062321e-01	1.466883e-02
MRPS14	4.058661e-03	4.106799e-03	4.529702e-01
C19orf35	1.500000e-03	8.207403e-01	3.473743e-01
TNNT1	8.887192e-03	1.064086e-02	1.612203e-02
USP39	4.094283e-03	3.751880e-02	3.127676e-02
CD244	9.250659e-02	2.201201e-01	5.689362e-03
DTX1	1.784015e-02	5.382145e-03	1.605310e-02
MRPL2	3.288978e-02	9.963370e-04	9.930895e-01
ETS1	1.090409e-02	9.927494e-03	1.539125e-02
SNX33	4.329646e-02	8.363849e-03	1.057862e-02
RBM15	9.036540e-01	8.511646e-01	1.757038e-03
MUTYH	5.467474e-03	1.242647e-02	4.063674e-02
MMD	5.902676e-01	3.908678e-03	1.312011e-02
TBCC	4.487758e-02	4.001122e-03	1.748304e-02
YBX3	4.154900e-02	9.023934e-02	8.457290e-03
SHMT1	7.948714e-03	5.113762e-03	4.264855e-02
PIM1	1.153187e-02	9.485869e-03	1.623060e-02
CTNNB1	2.438356e-02	7.785401e-03	1.312223e-02
TIAL1	5.993661e-01	1.826412e-03	2.258330e-01
ALKBH5	1.261648e-02	4.000048e-03	7.401842e-02
MED20	3.588443e-03	4.698129e-01	1.683056e-02
CASKIN1	1.855086e-02	5.363166e-03	1.801602e-02
MGEA5	1.094827e-02	9.286087e-03	1.773619e-02
MED11	5.485830e-03	4.003636e-03	4.008077e-01
TMEM123	1.587243e-02	1.024822e-02	1.450022e-02
CHERP	9.918855e-01	2.967290e-03	1.064424e-02
NAT8L	6.250179e-03	2.039508e-02	2.912334e-02
VHL	7.238768e-03	4.973937e-02	1.356113e-02
TDRD12	5.081409e-01	1.573215e-01	4.904622e-03
RRBP1	6.893369e-03	2.639427e-02	1.892097e-02
RNF146	9.640982e-03	4.005750e-03	7.906908e-02
CACNG5	1.070188e-02	3.045946e-02	1.326816e-02
TRIM69	9.365963e-03	1.947942e-02	1.582997e-02
C6orf89	6.692827e-03	5.854949e-02	1.461089e-02
HMG20A	3.563553e-02	4.010508e-03	2.113450e-02
USP11	1.200467e-02	2.777015e-02	1.322608e-02
GTSE1	1.140295e-02	1.737795e-02	1.512611e-02
SMIM1	7.604301e-03	1.736753e-02	2.067856e-02
FLCN	6.834778e-03	2.033458e-02	2.598292e-02
ALDOA	6.428647e-03	6.349037e-02	1.519673e-02
FAM35A	1.245762e-02	2.707581e-02	1.355061e-02
TXNL4A	4.931641e-01	4.076016e-03	1.017579e-02
ACSL4	8.436755e-03	1.623405e-01	1.010995e-02
ACTRT2	1.561325e-02	6.028280e-03	2.362738e-02
HDHD2	1.336524e-02	1.255078e-02	1.612191e-02
USP1	1.839570e-02	3.005168e-03	6.737397e-01
TCTE3	8.338179e-01	9.863318e-01	7.892047e-05
SLC25A20	8.852764e-01	1.000000e-03	7.164400e-01
NT5DC2	8.320353e-03	1.078086e-02	2.759080e-02
KIAA0196	2.540212e-02	4.149823e-03	2.491773e-02
IGSF23	8.807841e-03	1.680763e-02	1.945625e-02
ANAPC13	3.992733e-03	2.164836e-02	1.485956e-01
SDSL	1.369756e-02	1.444728e-02	1.568073e-02
WWC1	7.807942e-03	1.341736e-02	2.707546e-02
CTSB	1.272320e-02	4.376936e-03	4.589933e-02
CRIPT	1.262602e-02	8.895013e-03	2.078548e-02
CHRNB2	4.048506e-03	1.831911e-02	1.264381e-01
DDX43	1.389176e-02	1.154773e-02	1.695167e-02
DPH2	4.230323e-02	4.283150e-03	1.692826e-02
BTBD1	1.044343e-01	3.059803e-03	8.038250e-02
UBE2W	6.773306e-03	4.105303e-03	2.092446e-01
KXD1	3.666914e-01	3.141959e-03	3.261181e-02
ZNF524	2.188713e-01	4.012462e-03	1.307162e-02
CEACAM16	1.468792e-02	9.816714e-03	1.782846e-02
PRDX6	2.606692e-02	3.950337e-03	1.142964e-01
GCC1	8.648795e-01	9.004072e-01	2.346258e-03
RRP36	1.342718e-01	2.107824e-03	8.771075e-01
PTCD3	8.880859e-01	4.000126e-03	9.634069e-03
C20orf195	4.080192e-03	4.917223e-01	1.404849e-02
KNTC1	1.843909e-02	3.700288e-03	3.426363e-01
AXL	1.571769e-02	4.000041e-03	1.008153e-01
FADS1	9.152093e-03	3.606116e-02	1.495125e-02
MED18	6.213860e-03	5.450579e-01	1.052508e-02
ACAP1	1.222370e-02	3.150921e-03	8.079513e-01
GTPBP8	2.907530e-03	9.273749e-02	2.114189e-01
LUC7L3	2.686948e-01	9.690899e-02	7.445676e-03
PARS2	2.119997e-02	2.008630e-02	1.335989e-02
TK1	2.883105e-02	4.640437e-02	9.891739e-03
TMEM217	1.070510e-02	1.419725e-02	2.198608e-02
NDUFB7	4.217628e-03	4.004303e-03	8.917717e-01
KIF19	8.740619e-01	7.835987e-01	3.218807e-03
FBXL14	7.671776e-03	1.553788e-02	3.466620e-02
IFT43	5.071019e-03	1.136513e-02	1.228623e-01
NDUFA9	3.264726e-03	9.970061e-01	8.883842e-03
ATRX	9.923681e-01	9.963022e-01	2.684452e-50
CCNT2	8.666611e-03	2.641996e-02	2.085446e-02
PLCB2	1.423110e-02	1.086584e-02	2.265352e-02
MRPS18A	2.084732e-01	3.000224e-03	1.339894e-01
FBXW12	1.114819e-02	4.000010e-03	2.743636e-01
ALG6	5.525788e-03	2.427872e-02	6.075706e-02
KDM1A	7.161626e-03	2.784102e-01	1.135725e-02
S100A16	9.914798e-01	2.704699e-03	1.487146e-02
RNFT2	5.592102e-02	2.010756e-01	8.476922e-03
FUNDC1	1.045199e-02	1.425707e-02	2.733407e-02
ENTPD7	4.429097e-02	4.010344e-03	3.280180e-02
FXN	6.525875e-03	8.304400e-02	1.778136e-02
THTPA	3.982984e-03	9.739544e-01	9.802875e-03
GDF5	3.670498e-01	4.001939e-03	1.413622e-02
CALCR	4.018502e-01	8.620934e-01	3.957564e-03
TFG	1.358802e-02	6.808778e-03	4.027037e-02
SHOC2	1.206532e-02	1.471064e-02	2.435478e-02
NKX2-8	8.823983e-03	2.732493e-02	2.231387e-02
DHPS	8.756761e-03	8.525030e-03	5.207530e-02
GFM2	9.919563e-01	4.587912e-02	3.239982e-03
TONSL	5.388482e-01	4.361398e-03	1.118738e-02
ERP27	1.453046e-01	4.000106e-03	2.399488e-02
TOE1	6.890978e-03	7.302396e-02	1.864811e-02
DUSP28	8.367887e-03	1.998573e-02	3.344640e-02
A4GALT	3.994235e-03	9.625357e-02	6.699012e-02
CDKN1C	8.448754e-03	5.223103e-02	1.635276e-02
ZBTB8OS	1.372038e-02	3.799517e-02	1.481303e-02
GAPVD1	9.481336e-03	8.013309e-03	5.597530e-02
PLLP	1.029484e-01	2.156772e-02	1.032960e-02
ACTR1B	2.589975e-02	6.184262e-03	2.674964e-02
STAB1	8.930642e-01	4.030927e-03	9.866032e-03
ATP1B2	7.245837e-03	1.642052e-02	5.416606e-02
ARV1	1.914898e-03	9.456423e-01	3.360108e-02
GJA4	1.186123e-02	1.404814e-02	3.111930e-02
DPY19L4	7.689025e-03	3.804076e-02	2.463426e-02
DYNC1LI1	7.664108e-03	2.971558e-02	3.135408e-02
MYF6	4.077692e-02	9.936712e-03	1.503639e-02
EIF4E1B	7.580549e-02	4.507492e-03	1.896522e-02
FNBP1L	1.885134e-02	5.696947e-03	4.352856e-02
ZNF501	6.782740e-01	3.799032e-01	4.971730e-03
FAM53C	9.884250e-01	9.603460e-01	1.305032e-07
SYN3	1.039419e-02	2.563145e-02	2.482793e-02
ARL6IP4	1.021897e-02	6.716253e-03	7.173655e-02
USP3	2.232391e-02	7.724248e-03	2.701561e-02
KPNB1	7.001420e-03	4.335769e-03	4.070088e-01
PDCL3	1.791797e-02	3.110128e-02	1.513712e-02
GALK1	3.199055e-02	4.453932e-03	3.764842e-02
ALPI	1.177112e-02	7.599839e-02	1.381081e-02
NECAB3	9.919240e-03	6.165755e-02	1.554492e-02
LSP1	7.086342e-02	2.373806e-02	1.139772e-02
CHD5	4.133039e-02	5.905900e-03	2.353571e-02
TLX1	6.586885e-03	2.207244e-02	7.415770e-02
CCL18	2.770024e-02	5.440036e-03	3.597034e-02
CIC	1.039012e-02	1.020354e-02	5.314108e-02
OTUD1	7.332461e-03	1.693275e-02	6.370229e-02
COX6A1	2.865560e-02	6.150071e-03	3.168079e-02
FAM21C	1.015642e-02	3.737662e-02	2.149941e-02
POU2F2	3.450038e-03	1.220310e-01	1.964578e-01
DUSP10	2.003344e-02	1.100134e-02	2.658470e-02
CBX2	1.254015e-02	1.837846e-02	3.131346e-02
G0S2	2.508857e-02	1.418351e-02	1.832922e-02
CCDC14	8.388181e-02	9.222359e-03	1.403892e-02
PEX16	9.417171e-03	6.488120e-03	1.051028e-01
NCMAP	4.271812e-02	5.112279e-03	2.923844e-02
TSACC	8.420006e-01	6.390974e-03	9.266889e-03
CDC25B	1.246001e-02	1.995530e-02	3.039217e-02
TMCO3	6.254330e-03	9.388746e-02	2.825209e-02
YARS	9.257878e-03	7.367033e-02	1.615915e-02
ZNF473	7.941597e-01	9.268734e-01	3.447981e-03
UROS	2.255631e-02	8.894435e-03	2.891840e-02
SBK2	1.111632e-02	4.037158e-02	1.963050e-02
POLB	1.832079e-02	1.172545e-02	3.029223e-02
PLBD2	2.719995e-02	1.874021e-02	1.651033e-02
MPPED1	8.721081e-02	4.646721e-03	2.214257e-02
GPN2	9.369497e-01	4.015239e-03	1.016065e-02
ANKRD52	9.915665e-01	1.588674e-03	3.226437e-02
METAP2	2.482837e-02	1.249126e-02	2.156696e-02
DPP10	9.322610e-01	7.932733e-01	3.469550e-03
ROCK2	7.294895e-02	2.461324e-02	1.203910e-02
GSPT2	7.583438e-02	3.428624e-03	3.093955e-01
EYA3	7.185593e-03	7.155811e-03	2.237403e-01
ASGR1	8.574946e-03	2.751278e-02	4.093278e-02
LIN28A	2.291702e-02	4.380710e-03	7.267408e-02
NOP14	4.443341e-01	4.096894e-03	1.471793e-02
ATP5J	1.508696e-03	2.770370e-01	8.185041e-01
INO80C	8.269867e-02	4.587921e-01	8.225904e-03
ANKRD37	5.687635e-01	6.404915e-01	5.084743e-03
ATAD3B	6.355179e-01	2.206083e-01	6.876879e-03
SPTAN1	2.356047e-02	5.030608e-02	1.343682e-02
TYK2	1.149113e-02	2.472139e-02	3.433888e-02
PHOSPHO2-KLHL23	1.405587e-02	4.584503e-02	1.729749e-02
ZNF740	1.469060e-02	9.196145e-02	1.383121e-02
AAR2	1.299971e-02	7.719306e-03	7.330650e-02
TIGD4	2.111435e-02	4.020944e-03	1.491570e-01
RALY	9.928704e-03	8.243638e-03	9.774720e-02
GCKR	9.801301e-02	1.189458e-02	1.400754e-02
NAAA	5.154174e-02	1.336391e-02	1.598891e-02
MTIF2	2.130926e-02	4.520573e-03	8.728983e-02
VPS18	6.723673e-03	2.986487e-03	9.940985e-01
ERP44	2.326125e-02	1.831958e-02	2.200824e-02
TRPM8	1.375310e-02	4.344786e-03	1.935473e-01
JAG1	5.191613e-02	4.063253e-03	5.379270e-02
CACNA2D2	6.890432e-02	2.043468e-02	1.366395e-02
RPUSD4	4.071772e-02	8.886566e-03	2.306339e-02
PALB2	3.495534e-03	5.082867e-01	7.541513e-02
UNC5B	4.148629e-03	4.938316e-01	2.743155e-02
INPP4A	1.307657e-01	4.478406e-03	2.319510e-02
CEP192	8.601370e-03	4.337386e-03	4.516897e-01
CAPZA2	1.321950e-02	3.377982e-02	2.673960e-02
TMEM30A	4.258384e-02	3.635518e-02	1.324689e-02
ZNF652	2.200300e-02	3.705169e-02	1.614366e-02
TBC1D19	3.259008e-02	3.278943e-02	1.461866e-02
ELFN2	2.540264e-02	4.581286e-03	7.720784e-02
VAPB	2.030876e-02	6.309401e-03	6.722280e-02
SLC35B2	6.874619e-01	3.999934e-03	2.142063e-02
MTERFD2	7.442699e-02	4.726492e-03	3.403993e-02
CPNE5	1.636257e-02	9.950779e-03	5.553542e-02
PRKCA	1.130611e-02	3.570283e-02	3.267429e-02
USP14	1.863750e-02	1.830485e-02	3.336880e-02
NAA35	9.790050e-01	9.568077e-01	1.911655e-03
MAPKAP1	1.100322e-02	1.880912e-02	5.792125e-02
UBN2	8.323356e-03	4.150727e-02	4.214093e-02
LCE3C	6.705677e-02	4.135739e-03	5.183748e-02
CRTC2	6.846618e-03	1.261570e-02	2.581204e-01
TNPO3	9.928707e-01	3.000119e-03	1.108254e-02
C12orf43	5.743485e-01	1.942177e-01	7.633340e-03
ZNF367	1.386749e-01	5.168088e-03	2.273897e-02
TMEM120A	1.161122e-02	1.913248e-02	5.643196e-02
ZNF396	2.309867e-02	1.527006e-02	3.210764e-02
GTF2E1	4.860262e-03	4.871053e-02	1.449134e-01
RAB14	1.970384e-02	6.689365e-02	1.503723e-02
LRP1B	1.413754e-02	8.832593e-02	1.599554e-02
ALKBH4	1.220231e-02	7.186076e-02	1.925073e-02
OR4L1	8.696139e-01	9.779225e-01	2.948471e-03
PIP5K1A	6.263136e-01	4.033287e-03	1.629840e-02
TPCN2	9.553634e-01	9.281716e-01	3.209539e-03
TAF13	3.350078e-02	2.508866e-02	1.779443e-02
LMO4	4.660620e-02	5.833314e-03	4.327885e-02
TENM1	8.714232e-03	7.586522e-02	2.796418e-02
KIAA0232	3.254625e-02	1.742991e-02	2.346170e-02
STX16	2.467375e-02	6.023684e-03	7.418938e-02
HDAC7	9.855389e-01	3.975406e-03	1.156615e-02
ZNF513	1.286874e-02	3.177829e-01	1.276915e-02
TRIM60	6.479623e-03	7.959319e-02	5.951684e-02
SLC35G2	2.070059e-02	3.621534e-02	2.228787e-02
FEN1	2.716925e-02	1.137783e-02	3.990157e-02
ACTG1	9.930100e-01	3.000000e-03	1.242720e-02
IGLON5	2.742803e-02	6.088197e-02	1.454518e-02
TRAPPC2L	8.535601e-03	1.204187e-01	2.299937e-02
C19orf70	8.042058e-03	6.285845e-02	4.062336e-02
ST3GAL5	1.177345e-01	5.917380e-03	2.717135e-02
OR5B3	3.653452e-01	1.174982e-01	8.980210e-03
LIN9	1.143531e-02	4.961003e-01	1.219421e-02
ATF7IP	7.100216e-03	3.627147e-02	9.312142e-02
RNF41	2.366017e-02	3.085289e-02	2.351462e-02
PHF2	2.850871e-02	2.147731e-02	2.648330e-02
FAM162B	5.936134e-03	9.936032e-01	8.938778e-03
OLIG3	8.922710e-01	9.492338e-01	3.512490e-03
GPR55	7.496659e-03	3.002868e-03	9.878382e-01
PCK1	2.909335e-02	9.959862e-03	4.405695e-02
TMEM105	1.049022e-02	1.609598e-02	9.814929e-02
SH3BP5	2.696045e-02	4.186845e-02	1.731748e-02
FZR1	2.691048e-02	1.744366e-02	3.385871e-02
ZFP69	4.633347e-01	2.575526e-01	8.151031e-03
SH2B2	4.062680e-02	9.770777e-03	3.654023e-02
IRAK3	1.650794e-02	3.681416e-02	3.213378e-02
MFHAS1	2.971372e-02	7.443252e-02	1.407223e-02
TCTE1	4.191166e-03	3.738499e-01	5.453014e-02
DNMT1	3.171263e-02	1.758065e-02	3.008087e-02
KRTAP22-2	8.816235e-02	3.032003e-03	8.418296e-01
NCOA4	3.290974e-02	3.512885e-02	1.771485e-02
SLITRK2	7.584461e-03	1.527634e-01	2.665399e-02
CHST1	9.959726e-01	4.692764e-01	1.443963e-26
TAOK3	5.479971e-02	1.340591e-02	2.447434e-02
METTL17	2.945149e-02	4.279056e-02	1.696218e-02
EFCAB2	4.840867e-02	8.542110e-03	3.735114e-02
CDKN2A	1.730701e-02	2.617061e-02	4.261594e-02
SEC22C	4.005191e-02	5.088959e-02	1.449877e-02
NFKBIZ	3.148492e-02	2.503707e-02	2.457724e-02
NFU1	2.831529e-02	2.552467e-02	2.673726e-02
YWHAE	1.156134e-01	9.623671e-02	1.016281e-02
LOC100507462	2.140017e-02	8.085098e-02	1.584763e-02
OR8G5	8.179230e-01	3.999974e-03	2.536127e-02
ONECUT2	2.456612e-02	1.135995e-02	5.392360e-02
CALCB	9.975027e-01	3.400438e-01	5.797857e-105
ABCF3	2.317964e-02	4.715858e-03	1.827900e-01
EIF2B1	1.672137e-02	5.005890e-03	2.898761e-01
ALOX15	8.951572e-03	8.697378e-02	3.420714e-02
GDPGP1	8.318098e-02	6.342063e-03	3.826393e-02
FBXL13	2.775210e-02	4.128797e-03	2.237904e-01
CITED4	2.368419e-02	4.292807e-03	2.393658e-01
SLC25A44	2.047831e-02	8.559572e-03	9.110523e-02
IGSF6	7.054084e-01	5.055881e-03	1.474021e-02
SUCLG1	8.015049e-02	2.152743e-02	1.690960e-02
FUBP1	2.444107e-02	8.559545e-02	1.528479e-02
NSUN3	6.344541e-02	1.072734e-02	2.972886e-02
UBE2C	1.209237e-02	1.196196e-02	1.449573e-01
PHC3	5.876598e-02	4.045866e-03	1.213992e-01
SLC4A1AP	4.607249e-02	2.737398e-02	1.968457e-02
MOG	1.035943e-02	5.414762e-02	4.409654e-02
MRPL35	3.217442e-02	5.427442e-03	1.030056e-01
PTGIS	1.340110e-02	1.335874e-02	1.135666e-01
UBQLN4	7.880496e-02	5.451084e-01	9.004625e-03
KCNG1	2.226841e-02	1.231092e-02	6.358712e-02
MUM1	1.485747e-02	6.318417e-02	2.786076e-02
KDELR1	6.987889e-03	1.023531e-02	5.968356e-01
NAP1L4	4.383828e-01	3.776461e-03	1.649569e-01
B4GALT5	3.232987e-02	1.932331e-02	3.457924e-02
MRPS12	1.500000e-03	3.540866e-03	1.000000e+00
CHD2	3.232867e-02	4.806857e-02	1.733230e-02
SRSF6	2.755594e-02	2.209207e-02	3.718532e-02
OR2T4	2.605121e-02	7.267741e-02	1.642290e-02
NEUROD2	2.420702e-02	2.321714e-02	4.106025e-02
AMDHD1	2.489202e-02	1.625880e-02	5.123413e-02
BRD1	6.074152e-02	1.418875e-02	2.913640e-02
SF3A1	6.511482e-03	3.642252e-02	2.542151e-01
FJX1	2.125536e-02	2.966420e-02	4.040265e-02
TRAF4	1.927106e-02	5.239685e-02	2.736517e-02
GMFB	2.279466e-02	3.581070e-02	3.182842e-02
C10orf11	8.715797e-01	6.068083e-02	8.923415e-03
NOL10	9.850552e-01	4.008185e-03	1.020911e-02
SEC11A	1.145951e-01	8.509911e-03	2.888383e-02
TRADD	6.253958e-03	1.390351e-01	6.890406e-02
ZYG11B	2.880482e-02	4.035118e-03	3.750639e-01
CTR9	4.363321e-01	3.253901e-03	3.470098e-01
ATXN7L3	2.180931e-02	3.656374e-02	3.400834e-02
SPATA18	4.278990e-01	5.476237e-01	7.941416e-03
SYT16	2.249609e-02	6.890074e-02	1.987270e-02
EPN1	2.957672e-02	3.451504e-02	2.679434e-02
EXOSC7	1.689207e-01	1.756230e-02	1.600883e-02
GNG4	1.868023e-02	3.983220e-02	3.791711e-02
ZBTB38	7.190430e-02	3.422780e-02	1.617870e-02
KRR1	3.057048e-02	4.733309e-03	1.884761e-01
COX18	1.352877e-01	8.568833e-03	2.743874e-02
CPLX2	2.104838e-01	1.769851e-02	1.535194e-02
ZNHIT3	5.144920e-01	7.357302e-01	7.409892e-03
ZNF259	9.435609e-01	2.999377e-03	4.664725e-01
TOP1MT	4.681911e-01	9.839165e-01	4.336602e-03
TIMM21	1.930424e-02	1.805134e-02	7.541497e-02
SETDB1	4.054073e-02	2.639291e-02	2.889798e-02
PIK3AP1	1.610589e-02	6.140005e-02	3.378605e-02
TFB1M	1.477306e-02	2.664959e-02	7.629985e-02
TBC1D25	7.232943e-03	1.284166e-01	5.259408e-02
POLI	8.522415e-02	1.052233e-02	3.314015e-02
LAMA4	9.931708e-01	7.693602e-03	5.748495e-03
CDC42BPB	7.536868e-02	6.052602e-03	6.145474e-02
SAE1	2.352285e-01	6.832459e-03	2.663425e-02
KRTAP10-3	1.879798e-02	4.668800e-02	3.582329e-02
C1orf52	2.813260e-02	5.597153e-02	2.046178e-02
ACAA1	1.865017e-02	3.482338e-02	4.686865e-02
RILPL1	5.599244e-02	3.760972e-02	1.786216e-02
C2orf70	9.871331e-01	3.109239e-03	1.904254e-02
BTLA	7.981860e-02	8.225867e-02	1.293964e-02
NECAB2	1.234288e-02	3.422054e-02	7.941296e-02
ZGLP1	5.237050e-02	2.088973e-02	3.116576e-02
PPA1	1.990994e-02	8.037970e-02	2.395944e-02
MXRA8	1.601690e-02	6.966116e-02	3.386584e-02
ATHL1	1.765799e-02	2.430681e-02	7.417900e-02
CD302	8.182843e-01	8.315342e-01	5.560040e-03
COA5	5.741340e-02	4.804111e-03	1.171579e-01
ZNF121	2.669531e-01	3.995769e-03	2.369374e-01
GHRL	5.323754e-02	4.601941e-03	1.401999e-01
REEP5	8.683749e-01	9.953227e-02	8.854362e-03
SPATC1	4.790281e-02	2.773053e-02	2.831708e-02
HCN2	3.875205e-02	1.676628e-02	4.751657e-02
SLC24A1	4.338832e-02	7.099934e-03	9.024505e-02
PSPC1	1.559666e-02	1.401539e-02	1.673160e-01
UBTD2	7.815546e-03	1.736529e-02	4.513918e-01
C3orf72	1.584118e-02	9.798069e-02	2.923043e-02
GTPBP10	1.415109e-02	6.485218e-02	4.442980e-02
WDPCP	8.532650e-03	8.602638e-02	6.303513e-02
NPC2	6.451355e-01	1.163398e-01	9.026154e-03
ASRGL1	5.192086e-02	5.614940e-02	1.670660e-02
RPA4	3.743115e-02	1.856585e-02	4.836835e-02
ZNF571	4.854103e-01	8.100525e-01	7.526499e-03
SRFBP1	5.681107e-03	4.000046e-03	9.851743e-01
CCNE1	5.127124e-02	4.983469e-02	1.807042e-02
TAF5L	8.152114e-03	4.417515e-03	9.325079e-01
PLXNA2	2.497597e-02	9.773351e-03	1.256163e-01
CCDC64	2.707819e-02	7.275124e-02	2.232374e-02
ARHGAP31	3.895188e-02	1.154838e-02	6.859927e-02
DNAJC30	2.787367e-01	3.955406e-02	1.297070e-02
VPS33A	9.235198e-02	4.611456e-02	1.556867e-02
CDCA2	8.172040e-02	7.720020e-01	9.021765e-03
BEND7	1.842822e-02	3.436016e-02	6.394730e-02
OR2L8	6.424324e-02	4.102557e-03	2.389371e-01
SPG21	2.614233e-02	1.407555e-02	9.108636e-02
ATP6V0B	9.960000e-01	3.002336e-03	4.754900e-03
SOX18	2.798166e-02	4.457837e-02	3.399194e-02
ATP6V1C2	2.966464e-02	1.875074e-02	6.704970e-02
MRPL52	1.685672e-02	2.398706e-02	1.104283e-01
TAF5	1.807336e-02	5.451329e-01	1.356808e-02
ERMARD	3.531804e-02	6.266136e-02	2.176378e-02
ATF7IP2	8.695561e-02	2.257832e-02	2.803161e-02
TMEM252	2.087967e-02	3.440203e-02	5.939926e-02
CHST14	3.503549e-03	3.674432e-01	6.705826e-01
OSBP2	3.758009e-02	3.251016e-02	3.685995e-02
MYCN	1.668501e-02	4.089276e-02	6.513121e-02
ECHDC1	1.918266e-02	3.672843e-02	6.282395e-02
SMC1B	5.172215e-02	4.036180e-03	4.106365e-01
TMEM154	2.434484e-02	1.689910e-02	9.604589e-02
ZSCAN10	2.600792e-02	1.138176e-01	1.941249e-02
ALPK2	1.734210e-01	1.503603e-02	2.518819e-02
ACPL2	4.861435e-02	3.707306e-02	2.860520e-02
OR4K15	2.281713e-02	4.056049e-03	7.731658e-01
AKAP17A	2.531245e-02	2.434730e-01	1.492909e-02
TGFBR3L	7.518359e-03	3.026260e-03	9.931968e-01
LEPRE1	2.217781e-02	1.894094e-01	1.719240e-02
ZCCHC4	2.856341e-01	3.787977e-03	6.374573e-01
ZKSCAN5	2.248016e-02	1.145685e-01	2.312578e-02
ZNF629	2.354638e-02	1.807385e-02	1.013047e-01
CRYGD	1.241173e-01	7.105626e-02	1.382106e-02
HADH	4.366775e-01	6.213429e-01	8.747925e-03
SKA1	9.949297e-01	3.999745e-03	8.411802e-03
PDE11A	3.030656e-02	3.772550e-02	4.151056e-02
SCO1	3.487664e-02	2.022696e-02	6.225911e-02
NELFB	5.456479e-02	6.808932e-02	1.760881e-02
SP2	3.314480e-02	5.540303e-02	2.811190e-02
GTF2E2	5.792389e-01	3.644004e-03	3.985195e-01
AKT3	2.106260e-02	1.145591e-01	2.550148e-02
DOCK3	3.938361e-02	4.372546e-02	3.012238e-02
SLC19A2	3.252302e-02	4.581163e-02	3.395836e-02
TPR	1.812641e-02	2.419980e-01	1.869008e-02
GABPB1	4.187168e-03	4.294860e-01	1.606360e-01
SDPR	8.905708e-02	8.084895e-03	6.592944e-02
