Gene	S1	S2	S3
CST1	7.427346e-01	1.012696e+00	8.519984e-01
TGFBR2	4.828869e-01	5.062885e-01	5.504075e-01
ANKHD1-EIF4EBP3	4.585406e-01	5.393557e-01	5.417458e-01
NUB1	5.505873e-01	6.307114e-01	7.357727e-01
SLC1A7	6.219668e-01	6.996958e-01	6.282437e-01
ARF1	5.919763e-01	9.386887e-01	7.363854e-01
WNT16	7.390564e-01	1.070978e+00	1.093137e+00
LLGL1	5.076765e-01	5.357767e-01	4.953133e-01
ARHGAP11B	6.798643e-01	5.803997e-01	5.582430e-01
NDUFAF5	2.463322e+00	2.022152e+00	2.769624e+00
TRPC3	1.148934e+00	9.750951e-01	7.655407e-01
ACBD7	2.330412e+00	1.664852e+00	2.424482e+00
SMIM8	7.736171e-01	2.040558e+00	2.211044e+00
TSGA10	2.175773e+00	2.032643e+00	2.522435e+00
C17orf59	9.257063e-01	9.555938e-01	1.080035e+00
PTER	8.491360e-01	1.298393e+00	1.303485e+00
TMEM67	5.167046e-01	5.811228e-01	3.360720e+00
DLL4	8.292641e-01	8.082187e-01	9.412271e-01
TMEM50B	6.597460e-01	5.861076e-01	4.585132e-01
SNAPIN	8.253065e-01	1.001572e+00	1.107317e+00
NIT1	6.011430e-01	6.944565e-01	5.170863e-01
SNAP29	4.902327e-01	5.670351e-01	4.816681e-01
NLRC3	2.456891e+00	1.331488e+00	2.373280e+00
NUP85	2.116121e+00	1.268257e+00	2.613076e+00
LHFPL2	6.342906e-01	6.627000e-01	7.308620e-01
ZBTB44	7.853128e-01	1.079452e+00	8.265104e-01
FAM83H	6.055217e-01	7.190784e-01	7.390119e-01
HEBP1	9.581608e-01	9.959777e-01	8.175367e-01
C7orf33	6.500554e-01	6.746180e-01	5.376148e-01
VAT1L	7.314882e-01	8.045616e-01	1.076033e+00
C11orf35	4.735093e-01	5.106601e-01	5.494730e-01
YIPF4	5.986266e-01	9.292100e-01	7.074078e-01
FGD1	9.584312e-01	8.849601e-01	7.731008e-01
FAM213A	4.378081e-01	4.966180e-01	4.446766e-01
WNT9A	4.409095e-01	4.691725e-01	3.268834e+00
MGARP	4.473263e-01	5.500408e-01	3.293963e+00
HIC2	2.201538e-01	2.593932e-01	2.476101e-01
PCDHB8	1.199408e+00	9.557681e-01	1.233303e+00
MTA1	8.366729e-01	9.666229e-01	9.425279e-01
RNF125	4.485795e-01	5.299189e-01	1.699791e+00
SNX15	8.029240e-01	9.394509e-01	9.967170e-01
RBBP6	2.138030e+00	1.940770e+00	2.468428e+00
NTN1	4.898680e-01	5.111370e-01	5.284805e-01
TMEM167A	2.173809e+00	1.460902e+00	2.414431e+00
GDNF	4.319968e-01	5.427302e-01	5.608560e-01
SLC25A28	1.014063e+00	9.259764e-01	1.311167e+00
ETF1	2.321122e+00	1.280535e+00	2.441793e+00
NDUFS6	8.855642e-01	7.939283e-01	8.831370e-01
KIF26A	8.898155e-01	8.361845e-01	8.214580e-01
FBXO39	4.322242e-01	4.780746e-01	3.237712e+00
IRX6	4.121935e-01	4.730482e-01	3.033376e+00
PTBP1	2.029900e+00	1.689570e+00	2.616754e+00
CDH1	4.439140e-01	5.507418e-01	5.753583e-01
B4GALNT3	9.242942e-01	8.274626e-01	8.092453e-01
KLHL17	5.530823e-01	5.543473e-01	7.052351e-01
CARNS1	7.438387e-01	1.117614e+00	1.034819e+00
PXDN	4.977454e-01	4.406884e-01	1.209657e+00
RIPK4	7.694141e-01	8.550989e-01	9.129024e-01
RRP12	2.458094e+00	1.332159e+00	2.472632e+00
MRPS14	2.334614e+00	1.619743e+00	2.400449e+00
C19orf35	2.884107e+00	6.507058e-01	5.202644e-01
TNNT1	4.079199e-01	4.703167e-01	4.146130e-01
USP39	7.854282e-01	6.289465e-01	5.873741e-01
CD244	6.427247e-01	7.920665e-01	2.931373e+00
DTX1	4.500972e-01	5.534957e-01	5.236376e-01
MRPL2	2.329379e+00	2.247476e+00	2.782823e+00
ETS1	4.717431e-01	5.251642e-01	5.275055e-01
SNX33	5.476469e-01	6.863645e-01	7.940873e-01
RBM15	4.006621e-01	4.586059e-01	1.173600e+00
MUTYH	1.999911e+00	1.130853e+00	1.162773e+00
MMD	2.049111e+00	1.800384e+00	2.541495e+00
TBCC	8.357665e-01	1.153860e+00	1.268422e+00
YBX3	7.330597e-01	7.734580e-01	1.076648e+00
SHMT1	4.888483e-01	5.541105e-01	4.830712e-01
PIM1	4.933310e-01	6.615157e-01	6.517292e-01
CTNNB1	6.518304e-01	8.678168e-01	8.924143e-01
TIAL1	2.215167e+00	1.934061e+00	2.610172e+00
ALKBH5	5.990535e-01	7.463791e-01	6.511784e-01
MED20	2.341366e+00	1.273495e+00	2.389725e+00
CASKIN1	5.813368e-01	7.087030e-01	5.639053e-01
MGEA5	6.206960e-01	6.860785e-01	8.386393e-01
MED11	2.252792e+00	1.662803e+00	2.390849e+00
TMEM123	6.751301e-01	6.535633e-01	7.354138e-01
CHERP	2.291691e+00	2.006126e+00	2.721162e+00
NAT8L	7.677939e-01	7.523198e-01	6.248548e-01
VHL	8.553014e-01	7.847333e-01	8.855529e-01
TDRD12	5.043203e-01	5.552817e-01	1.184324e+00
RRBP1	5.595801e-01	5.016676e-01	5.489592e-01
RNF146	5.204364e-01	5.947221e-01	4.671617e-01
CACNG5	8.138990e-01	8.099536e-01	8.944359e-01
TRIM69	7.216874e-01	8.307815e-01	8.529732e-01
C6orf89	5.171519e-01	4.786923e-01	5.658158e-01
HMG20A	5.417936e-01	7.537005e-01	6.949027e-01
USP11	6.809602e-01	6.432426e-01	7.529161e-01
GTSE1	4.730089e-01	5.121624e-01	5.328073e-01
SMIM1	6.579625e-01	6.270917e-01	5.225450e-01
FLCN	8.654893e-01	6.598780e-01	8.155524e-01
ALDOA	8.892322e-01	9.477756e-01	8.682674e-01
FAM35A	4.690156e-01	5.000042e-01	5.492062e-01
TXNL4A	1.995775e+00	1.628982e+00	2.580849e+00
ACSL4	8.275090e-01	7.905083e-01	9.584795e-01
ACTRT2	5.980589e-01	5.641011e-01	5.098062e-01
HDHD2	9.113460e-01	1.152754e+00	1.274489e+00
USP1	8.736579e-01	1.851591e+00	1.144121e+00
TCTE3	7.674214e-01	9.421666e-01	3.358326e+00
SLC25A20	2.228711e+00	2.190492e+00	2.619938e+00
NT5DC2	8.387570e-01	8.560393e-01	8.102965e-01
KIAA0196	2.036657e+00	1.554239e+00	2.398298e+00
IGSF23	6.433716e-01	6.608525e-01	6.460896e-01
ANAPC13	1.009187e+00	8.155310e-01	7.493668e-01
SDSL	7.979543e-01	8.433519e-01	8.676359e-01
WWC1	6.798002e-01	8.392593e-01	6.845176e-01
CTSB	4.676882e-01	5.718151e-01	4.811217e-01
CRIPT	5.976742e-01	6.575568e-01	6.974579e-01
CHRNB2	8.289916e-01	6.432033e-01	7.407145e-01
DDX43	6.104094e-01	7.127631e-01	8.430717e-01
DPH2	7.257228e-01	1.087773e+00	8.585654e-01
BTBD1	2.101059e+00	1.764930e+00	2.475164e+00
UBE2W	9.045354e-01	1.088701e+00	7.429055e-01
KXD1	7.543848e-01	1.819747e+00	7.977555e-01
ZNF524	2.012990e+00	1.583045e+00	2.482567e+00
CEACAM16	3.618810e-01	3.936538e-01	3.902954e-01
PRDX6	5.808997e-01	1.191563e+00	5.555665e-01
GCC1	6.393827e-01	8.201936e-01	3.272638e+00
RRP36	2.218005e+00	1.927541e+00	2.609408e+00
PTCD3	2.045592e+00	1.692442e+00	2.623737e+00
C20orf195	2.238999e+00	1.255321e+00	2.398548e+00
KNTC1	2.128755e+00	1.720081e+00	2.449071e+00
AXL	6.003162e-01	9.609214e-01	5.268743e-01
FADS1	4.902749e-01	5.941535e-01	5.387284e-01
MED18	2.137580e+00	1.249159e+00	2.474723e+00
ACAP1	2.163176e+00	1.863301e+00	2.446317e+00
GTPBP8	2.029277e+00	8.508894e-01	6.665793e-01
LUC7L3	1.927430e+00	1.286453e+00	2.727214e+00
PARS2	1.993812e+00	1.383300e+00	2.410594e+00
TK1	7.440581e-01	7.853473e-01	9.906308e-01
TMEM217	8.156600e-01	7.715826e-01	8.247882e-01
NDUFB7	2.315274e+00	1.658476e+00	2.422381e+00
KIF19	4.578769e-01	4.544550e-01	3.191228e+00
FBXL14	6.510960e-01	6.640841e-01	6.726307e-01
IFT43	6.848731e-01	5.495233e-01	5.243237e-01
NDUFA9	2.472166e+00	1.572108e+00	2.775836e+00
ATRX	4.875357e-01	5.376365e-01	2.940487e+00
CCNT2	4.937318e-01	5.018759e-01	5.121475e-01
PLCB2	4.688539e-01	5.491194e-01	5.104414e-01
MRPS18A	2.117703e+00	1.804045e+00	2.495664e+00
FBXW12	8.052379e-01	9.883237e-01	7.417778e-01
ALG6	1.035704e+00	9.674268e-01	7.621617e-01
KDM1A	8.549668e-01	7.495385e-01	9.261826e-01
S100A16	2.279604e+00	2.038858e+00	2.665059e+00
RNFT2	5.991049e-01	7.088468e-01	1.550701e+00
FUNDC1	4.836700e-01	5.209428e-01	5.014457e-01
ENTPD7	7.845053e-01	1.198782e+00	8.010538e-01
FXN	9.726961e-01	9.151946e-01	1.010842e+00
THTPA	2.375142e+00	1.379458e+00	2.608693e+00
GDF5	6.831421e-01	1.121851e+00	8.543417e-01
CALCR	4.874983e-01	5.237745e-01	1.710681e+00
TFG	2.084177e+00	1.530021e+00	1.464070e+00
SHOC2	6.360313e-01	6.667236e-01	5.660472e-01
NKX2-8	4.941583e-01	5.012180e-01	5.097764e-01
DHPS	8.436960e-01	1.021624e+00	7.743901e-01
GFM2	9.964877e-01	1.496815e+00	3.129890e+00
TONSL	1.994728e+00	1.540437e+00	2.506139e+00
ERP27	6.833092e-01	1.153513e+00	8.154528e-01
TOE1	1.009735e+00	9.023259e-01	1.208201e+00
DUSP28	6.455064e-01	6.560768e-01	6.739842e-01
A4GALT	1.024963e+00	7.556828e-01	7.581059e-01
CDKN1C	4.967206e-01	4.808897e-01	5.285395e-01
ZBTB8OS	8.653853e-01	9.477887e-01	8.879274e-01
GAPVD1	6.405045e-01	6.929936e-01	5.071985e-01
PLLP	5.168256e-01	6.561332e-01	9.349254e-01
ACTR1B	4.824309e-01	6.737859e-01	5.105658e-01
STAB1	2.020528e+00	1.640745e+00	2.601051e+00
ATP1B2	5.140198e-01	5.157959e-01	4.756662e-01
ARV1	2.474825e+00	1.340363e+00	2.414487e+00
GJA4	4.913537e-01	5.384702e-01	4.981100e-01
DPY19L4	5.073502e-01	4.899018e-01	5.055715e-01
DYNC1LI1	7.436154e-01	7.358966e-01	6.770520e-01
MYF6	5.481985e-01	6.603537e-01	7.339965e-01
EIF4E1B	6.992427e-01	1.084575e+00	8.393001e-01
FNBP1L	8.793485e-01	1.067054e+00	9.568438e-01
ZNF501	4.269727e-01	4.552422e-01	2.863504e+00
FAM53C	7.958985e-01	9.233214e-01	3.337724e+00
SYN3	8.193193e-01	8.125303e-01	6.959948e-01
ARL6IP4	7.200945e-01	8.809462e-01	7.630459e-01
USP3	5.764295e-01	7.014635e-01	6.267776e-01
KPNB1	2.176519e+00	1.603093e+00	2.333240e+00
PDCL3	6.718861e-01	6.389478e-01	7.396219e-01
GALK1	7.374595e-01	9.396581e-01	7.867577e-01
ALPI	8.103235e-01	7.611769e-01	8.917596e-01
NECAB3	4.477013e-01	4.099949e-01	5.330915e-01
LSP1	6.773900e-01	9.576610e-01	1.652862e+00
CHD5	7.262814e-01	9.053362e-01	8.190386e-01
TLX1	5.842793e-01	5.265983e-01	5.154687e-01
CCL18	6.438150e-01	9.084332e-01	7.922480e-01
CIC	4.880968e-01	5.344420e-01	4.765979e-01
OTUD1	7.469948e-01	8.288441e-01	6.376254e-01
COX6A1	5.744765e-01	7.254859e-01	6.766284e-01
FAM21C	4.906407e-01	4.913551e-01	5.142744e-01
POU2F2	2.354033e+00	9.326412e-01	1.022515e+00
DUSP10	4.540776e-01	5.351277e-01	5.060555e-01
CBX2	8.086182e-01	8.282538e-01	7.704294e-01
G0S2	7.514331e-01	9.952122e-01	8.454792e-01
CCDC14	5.505109e-01	6.942190e-01	7.521806e-01
PEX16	8.294567e-01	8.910115e-01	7.256673e-01
NCMAP	5.677621e-01	9.135078e-01	8.053581e-01
TSACC	6.680831e-01	1.048158e+00	1.377303e+00
CDC25B	8.100826e-01	8.284869e-01	8.021281e-01
TMCO3	1.036729e+00	7.350290e-01	1.225860e+00
YARS	8.350689e-01	9.189706e-01	8.573174e-01
ZNF473	4.381606e-01	6.851906e-01	3.157095e+00
UROS	7.601717e-01	8.693708e-01	8.054710e-01
SBK2	6.462740e-01	6.243800e-01	8.309928e-01
POLB	7.793007e-01	1.002989e+00	8.015504e-01
PLBD2	5.647172e-01	6.483067e-01	6.170885e-01
MPPED1	4.059617e-01	5.859977e-01	5.138371e-01
GPN2	2.033343e+00	1.649542e+00	2.592573e+00
ANKRD52	2.283002e+00	2.078245e+00	2.636498e+00
METAP2	7.720225e-01	1.074797e+00	8.377904e-01
DPP10	6.476175e-01	6.500724e-01	3.151118e+00
ROCK2	5.398977e-01	6.488001e-01	7.915194e-01
GSPT2	5.086459e-01	1.079355e+00	6.011473e-01
EYA3	8.777418e-01	1.031696e+00	7.203943e-01
ASGR1	6.338313e-01	6.141433e-01	5.983894e-01
LIN28A	4.627432e-01	7.049278e-01	4.979639e-01
NOP14	1.981246e+00	1.558980e+00	2.435092e+00
ATP5J	2.528618e+00	1.305852e+00	2.353598e+00
INO80C	5.972089e-01	7.402218e-01	1.107135e+00
ANKRD37	3.917996e-01	4.317586e-01	2.845711e+00
ATAD3B	5.793905e-01	7.583663e-01	2.766062e+00
SPTAN1	4.488944e-01	5.915629e-01	6.073269e-01
TYK2	8.221012e-01	9.671550e-01	7.910249e-01
PHOSPHO2-KLHL23	1.721252e+00	9.501943e-01	1.509296e+00
ZNF740	8.265786e-01	8.856904e-01	1.304249e+00
AAR2	2.045245e+00	1.461094e+00	1.608237e+00
TIGD4	5.889389e-01	7.754028e-01	4.904823e-01
RALY	4.921349e-01	5.446276e-01	4.603562e-01
GCKR	5.218429e-01	6.792564e-01	7.011522e-01
NAAA	6.133357e-01	7.777174e-01	8.590956e-01
MTIF2	7.635948e-01	1.089758e+00	7.318183e-01
VPS18	2.327026e+00	1.993815e+00	2.724579e+00
ERP44	5.885647e-01	6.548744e-01	6.998838e-01
TRPM8	2.059609e+00	1.539320e+00	2.325493e+00
JAG1	7.065407e-01	1.113449e+00	7.627072e-01
CACNA2D2	4.106385e-01	5.179927e-01	5.695835e-01
RPUSD4	7.243130e-01	8.713253e-01	8.217993e-01
PALB2	2.344040e+00	1.249736e+00	2.278036e+00
UNC5B	2.219395e+00	1.230512e+00	2.293837e+00
INPP4A	3.920072e-01	7.175137e-01	6.279226e-01
CEP192	2.105695e+00	1.540936e+00	2.339978e+00
CAPZA2	8.075045e-01	7.972495e-01	8.183557e-01
TMEM30A	4.251816e-01	5.904255e-01	6.439435e-01
ZNF652	5.678703e-01	4.996191e-01	7.235685e-01
TBC1D19	4.493880e-01	4.983876e-01	5.593654e-01
ELFN2	4.415646e-01	5.907586e-01	4.641929e-01
VAPB	7.907399e-01	1.184605e+00	7.450913e-01
SLC35B2	2.021820e+00	1.644773e+00	2.438259e+00
MTERFD2	6.916892e-01	1.087238e+00	7.896006e-01
CPNE5	7.831712e-01	7.069289e-01	7.689201e-01
PRKCA	4.913017e-01	4.942027e-01	4.976013e-01
USP14	5.099996e-01	6.295094e-01	5.024462e-01
NAA35	7.327588e-01	7.407794e-01	3.240019e+00
MAPKAP1	4.548665e-01	4.540086e-01	4.056033e-01
UBN2	6.476876e-01	5.951929e-01	5.213548e-01
LCE3C	5.355204e-01	9.472440e-01	6.435675e-01
CRTC2	8.985347e-01	9.944928e-01	7.138524e-01
TNPO3	2.287358e+00	1.900990e+00	2.682265e+00
C12orf43	5.535661e-01	7.562637e-01	2.703301e+00
ZNF367	5.358356e-01	7.474448e-01	6.949821e-01
TMEM120A	7.161453e-01	8.248863e-01	6.398806e-01
ZNF396	5.682910e-01	6.744346e-01	6.757992e-01
GTF2E1	2.205619e+00	8.526259e-01	1.618093e+00
RAB14	7.706207e-01	7.607258e-01	8.865229e-01
LRP1B	8.329317e-01	8.826785e-01	1.267466e+00
ALKBH4	8.139956e-01	7.545113e-01	8.376552e-01
OR4L1	6.366512e-01	9.102392e-01	3.194610e+00
PIP5K1A	6.956460e-01	1.276882e+00	1.257554e+00
TPCN2	5.911421e-01	5.556375e-01	3.153564e+00
TAF13	6.227939e-01	6.555955e-01	8.434842e-01
LMO4	7.194300e-01	9.096146e-01	6.548700e-01
TENM1	8.472587e-01	6.822059e-01	8.135204e-01
KIAA0232	4.344320e-01	5.257023e-01	5.177203e-01
STX16	7.508538e-01	8.438101e-01	7.305420e-01
HDAC7	2.143465e+00	1.773783e+00	2.598080e+00
ZNF513	8.030032e-01	7.256101e-01	9.238622e-01
TRIM60	9.131761e-01	7.495709e-01	7.229479e-01
SLC35G2	4.581385e-01	4.952948e-01	5.206480e-01
FEN1	7.444810e-01	9.565356e-01	7.780760e-01
ACTG1	2.313356e+00	1.939754e+00	2.677337e+00
IGLON5	7.419118e-01	9.169750e-01	8.935517e-01
TRAPPC2L	8.518297e-01	9.026138e-01	8.270015e-01
C19orf70	6.705741e-01	6.031861e-01	7.703161e-01
ST3GAL5	1.525714e+00	1.065699e+00	8.153275e-01
OR5B3	5.931690e-01	8.225202e-01	1.848774e+00
LIN9	1.992407e+00	1.203283e+00	2.384544e+00
ATF7IP	4.142617e-01	3.778799e-01	3.533073e-01
RNF41	4.991847e-01	6.101976e-01	5.994850e-01
PHF2	4.441104e-01	6.238966e-01	5.166595e-01
FAM162B	2.255303e+00	1.490822e+00	2.731971e+00
OLIG3	5.383414e-01	8.078568e-01	3.126319e+00
GPR55	2.251881e+00	1.889000e+00	2.596957e+00
PCK1	2.075358e+00	1.153324e+00	1.131138e+00
TMEM105	7.164454e-01	6.738693e-01	6.212573e-01
SH3BP5	3.267717e-01	3.524276e-01	3.836981e-01
FZR1	5.953970e-01	8.308087e-01	6.747205e-01
ZFP69	5.157733e-01	6.719724e-01	1.610124e+00
SH2B2	4.265711e-01	5.519123e-01	4.950809e-01
IRAK3	6.715822e-01	6.300154e-01	6.184956e-01
MFHAS1	7.392180e-01	7.574269e-01	7.809922e-01
TCTE1	2.209940e+00	1.219609e+00	2.236549e+00
DNMT1	4.654867e-01	5.293599e-01	5.070794e-01
KRTAP22-2	7.691709e-01	1.876512e+00	1.260807e+00
NCOA4	6.337992e-01	7.896168e-01	8.569287e-01
SLITRK2	5.221959e-01	4.567731e-01	5.052617e-01
CHST1	1.059811e+00	5.939643e-01	2.141702e+00
TAOK3	4.271857e-01	5.815753e-01	5.303903e-01
METTL17	7.478308e-01	9.202765e-01	9.612978e-01
EFCAB2	5.643521e-01	6.812639e-01	6.127924e-01
CDKN2A	2.447489e-01	2.619664e-01	2.830704e-01
SEC22C	5.478688e-01	6.109306e-01	8.508483e-01
NFKBIZ	2.403860e-01	2.787220e-01	2.859090e-01
NFU1	8.374415e-01	9.517299e-01	1.207538e+00
YWHAE	3.898966e-01	5.607895e-01	8.440849e-01
LOC100507462	5.824482e-01	5.688340e-01	6.789888e-01
OR8G5	6.386602e-01	1.711131e+00	1.197685e+00
ONECUT2	5.750370e-01	6.923445e-01	6.459339e-01
CALCB	2.386237e+00	5.725552e-01	3.613266e+00
ABCF3	5.966372e-01	7.269938e-01	6.157143e-01
EIF2B1	2.028633e+00	1.514185e+00	2.294463e+00
ALOX15	6.513014e-01	4.611675e-01	6.712976e-01
GDPGP1	6.812736e-01	1.057633e+00	7.858052e-01
FBXL13	7.386114e-01	1.117657e+00	7.056069e-01
CITED4	2.090839e+00	1.286849e+00	1.055100e+00
SLC25A44	7.703129e-01	1.025964e+00	1.160008e+00
IGSF6	7.542302e-01	1.210996e+00	1.014026e+00
SUCLG1	1.890067e+00	1.361625e+00	2.314767e+00
FUBP1	7.513340e-01	7.456092e-01	8.872115e-01
NSUN3	6.994837e-01	8.636186e-01	8.015260e-01
UBE2C	8.209356e-01	9.497174e-01	7.203329e-01
PHC3	5.630334e-01	7.961110e-01	6.148316e-01
SLC4A1AP	5.420320e-01	6.362865e-01	6.571414e-01
MOG	7.219917e-01	6.087675e-01	5.986602e-01
MRPL35	1.971800e+00	1.501605e+00	2.279770e+00
PTGIS	6.255891e-01	7.709645e-01	4.885673e-01
UBQLN4	1.871408e+00	1.202943e+00	2.555526e+00
KCNG1	5.809019e-01	8.466874e-01	7.579320e-01
MUM1	1.997052e+00	8.913185e-01	2.295725e+00
KDELR1	2.116130e+00	1.433070e+00	2.283752e+00
NAP1L4	2.044058e+00	1.716091e+00	2.411776e+00
B4GALT5	7.325059e-01	8.283194e-01	7.899462e-01
MRPS12	2.762237e+00	1.769888e+00	3.068274e+00
CHD2	4.445341e-01	4.494928e-01	5.819461e-01
SRSF6	3.079490e-01	3.804338e-01	3.596191e-01
OR2T4	8.070892e-01	8.742760e-01	1.257903e+00
NEUROD2	1.935609e+00	1.354085e+00	2.243791e+00
AMDHD1	5.868902e-01	6.769383e-01	6.474140e-01
BRD1	5.311533e-01	6.713918e-01	6.228952e-01
SF3A1	7.122365e-01	5.667330e-01	5.632191e-01
FJX1	4.608742e-01	5.068008e-01	4.910458e-01
TRAF4	4.670052e-01	4.809515e-01	5.122780e-01
GMFB	6.497713e-01	7.227691e-01	6.799658e-01
C10orf11	6.323584e-01	8.784862e-01	1.831732e+00
NOL10	2.108061e+00	1.655067e+00	2.607959e+00
SEC11A	7.242948e-01	1.032633e+00	9.604374e-01
TRADD	9.283649e-01	7.254147e-01	7.407703e-01
ZYG11B	7.349733e-01	1.132740e+00	6.986076e-01
CTR9	2.065328e+00	1.746974e+00	2.432706e+00
ATXN7L3	6.189393e-01	6.035571e-01	6.737907e-01
SPATA18	3.887585e-01	4.108954e-01	1.278286e+00
SYT16	7.597646e-01	8.507489e-01	8.473659e-01
EPN1	6.405728e-01	7.919328e-01	6.955936e-01
EXOSC7	1.956285e+00	1.072225e+00	2.393445e+00
GNG4	8.005832e-01	9.273393e-01	7.800996e-01
ZBTB38	4.171378e-01	5.632497e-01	5.022024e-01
KRR1	1.981613e+00	1.520846e+00	2.281908e+00
COX18	6.521542e-01	1.031835e+00	9.748941e-01
CPLX2	3.739915e-01	4.378405e-01	4.617525e-01
ZNHIT3	6.381032e-01	7.359801e-01	2.726831e+00
ZNF259	2.178588e+00	1.870276e+00	2.554417e+00
TOP1MT	6.168290e-01	7.895791e-01	3.030769e+00
TIMM21	8.761161e-01	9.773203e-01	7.300004e-01
SETDB1	5.475690e-01	6.503436e-01	6.188610e-01
PIK3AP1	3.444338e-01	4.132304e-01	3.873811e-01
TFB1M	6.506068e-01	6.223524e-01	6.278132e-01
TBC1D25	9.132931e-01	7.223785e-01	7.536977e-01
POLI	7.325191e-01	1.015903e+00	9.759880e-01
LAMA4	2.290832e+00	1.534784e+00	2.928386e+00
CDC42BPB	6.803448e-01	1.069540e+00	7.369794e-01
SAE1	1.471566e+00	1.469973e+00	2.314230e+00
KRTAP10-3	6.766396e-01	6.152935e-01	6.703906e-01
C1orf52	4.443778e-01	4.787116e-01	5.329870e-01
ACAA1	5.257080e-01	6.038965e-01	6.542143e-01
RILPL1	4.164637e-01	4.955731e-01	5.458144e-01
C2orf70	2.162599e+00	1.862596e+00	2.534803e+00
BTLA	6.732167e-01	8.781003e-01	1.084608e+00
NECAB2	5.496383e-01	6.034586e-01	4.587317e-01
ZGLP1	6.086256e-01	8.220090e-01	6.842301e-01
PPA1	5.847560e-01	7.654823e-01	6.431045e-01
MXRA8	1.983455e+00	1.277173e+00	1.362820e+00
ATHL1	4.750932e-01	5.163104e-01	4.632750e-01
CD302	5.864204e-01	6.278631e-01	2.820177e+00
COA5	5.276854e-01	9.337219e-01	6.000317e-01
ZNF121	7.094617e-01	1.673129e+00	1.358574e+00
GHRL	1.956887e+00	1.524753e+00	2.277580e+00
REEP5	1.895723e+00	1.265088e+00	2.615736e+00
SPATC1	5.524815e-01	6.499179e-01	6.880879e-01
HCN2	4.306258e-01	5.365337e-01	4.833699e-01
SLC24A1	3.629609e-01	5.371242e-01	4.222020e-01
PSPC1	6.104949e-01	6.528950e-01	6.114482e-01
UBTD2	5.662334e-01	5.248340e-01	4.734679e-01
C3orf72	7.965868e-01	7.303039e-01	8.027049e-01
GTPBP10	6.537871e-01	6.925532e-01	6.528647e-01
WDPCP	2.016389e+00	1.239387e+00	2.185272e+00
NPC2	1.766975e+00	1.188435e+00	2.544343e+00
ASRGL1	5.366045e-01	5.798314e-01	6.019527e-01
RPA4	5.512069e-01	6.467651e-01	6.497107e-01
ZNF571	5.535610e-01	6.054809e-01	2.715310e+00
SRFBP1	2.267959e+00	1.695676e+00	2.515742e+00
CCNE1	7.036228e-01	7.596824e-01	8.548603e-01
TAF5L	2.116032e+00	1.538109e+00	2.359308e+00
PLXNA2	7.927037e-01	1.018684e+00	8.033526e-01
CCDC64	8.072768e-01	9.763577e-01	9.345810e-01
ARHGAP31	7.156591e-01	1.007089e+00	7.287386e-01
DNAJC30	4.950545e-01	5.935944e-01	7.286851e-01
VPS33A	6.773050e-01	7.671990e-01	8.906455e-01
CDCA2	5.732197e-01	8.418827e-01	1.497729e+00
BEND7	4.754400e-01	5.007735e-01	4.686761e-01
OR2L8	6.835660e-01	1.135391e+00	6.801966e-01
SPG21	7.458182e-01	8.538439e-01	7.207312e-01
ATP6V0B	2.688754e+00	1.827366e+00	3.027670e+00
SOX18	7.411742e-01	8.651362e-01	7.905060e-01
ATP6V1C2	4.439675e-01	5.329348e-01	4.666880e-01
MRPL52	1.962093e+00	1.349565e+00	2.199141e+00
TAF5	1.925602e+00	1.179846e+00	2.327732e+00
ERMARD	5.778295e-01	7.603825e-01	7.139391e-01
ATF7IP2	6.793356e-01	8.188012e-01	8.078226e-01
TMEM252	7.714511e-01	9.325053e-01	7.399230e-01
CHST14	2.342089e+00	1.244507e+00	2.244166e+00
OSBP2	5.413043e-01	6.111426e-01	5.783468e-01
MYCN	6.038199e-01	5.767408e-01	6.247486e-01
ECHDC1	7.788748e-01	7.809999e-01	7.400708e-01
SMC1B	1.980740e+00	1.569168e+00	2.298966e+00
TMEM154	7.523815e-01	8.381768e-01	7.175890e-01
ZSCAN10	6.483959e-01	7.384183e-01	7.256833e-01
ALPK2	5.496948e-01	9.393235e-01	8.184200e-01
ACPL2	6.118156e-01	7.184897e-01	6.923003e-01
OR4K15	7.792858e-01	1.501738e+00	6.764050e-01
AKAP17A	4.483388e-01	4.439725e-01	5.681129e-01
TGFBR3L	2.256009e+00	1.865081e+00	2.641031e+00
LEPRE1	7.599873e-01	5.435808e-01	8.588306e-01
ZCCHC4	2.043404e+00	1.715262e+00	2.404412e+00
ZKSCAN5	7.602389e-01	7.197135e-01	8.257351e-01
ZNF629	4.577055e-01	5.336951e-01	4.522172e-01
CRYGD	7.217656e-01	9.910462e-01	1.453162e+00
HADH	5.123477e-01	5.461889e-01	1.102614e+00
SKA1	2.393307e+00	1.716016e+00	2.819024e+00
PDE11A	1.890149e+00	1.296512e+00	2.203889e+00
SCO1	5.549283e-01	6.398773e-01	5.005256e-01
NELFB	7.444936e-01	8.620165e-01	1.332121e+00
SP2	7.268937e-01	9.012935e-01	8.164568e-01
GTF2E2	2.047633e+00	1.724787e+00	2.411760e+00
AKT3	7.670988e-01	5.626405e-01	8.159619e-01
DOCK3	5.496877e-01	6.192312e-01	6.847041e-01
SLC19A2	7.475730e-01	9.100278e-01	7.977989e-01
TPR	7.806426e-01	7.032854e-01	8.460828e-01
GABPB1	2.206540e+00	1.207063e+00	2.187217e+00
SDPR	4.391261e-01	6.926965e-01	5.343231e-01
